ts_us,channel,len,rssi,mac_hash,eapol,head
194162159,11,210,-50,908f3deedf47bbbd,0,80000000ffffffffffff52823d9fb688
194180647,11,246,-50,0a9f607026f72831,0,80000000ffffffffffff52823d9fb689
194199133,11,250,-50,f48f32bccab5229b,0,80000000ffffffffffff52823d9fb68a
194217623,11,204,-49,908f3deedf47bbbd,0,50083a0124e853873ebc52823d9fb688
194236110,11,204,-49,908f3deedf47bbbd,0,50083a0124e853873ebc52823d9fb688
194254599,11,204,-50,908f3deedf47bbbd,0,50083a0124e853873ebc52823d9fb688
194273084,11,207,-80,18b1b39aac9da5b6,0,88492c002e3713a93bf428c63f4a841d
194291573,11,74,-51,908f3deedf47bbbd,0,08020000ffffffffffff52823d9fb688
194310294,11,311,-50,908f3deedf47bbbd,0,0802000001005e0000fb52823d9fb688
194328374,11,311,-76,8dee1fd767293b59,0,0802000001005e0000fbb2823d9fb62e
194346862,11,331,-85,d15abb4833b13537,0,080200003333000000fbf2823d9fc482
194365369,11,331,-76,8dee1fd767293b59,0,080200003333000000fbb2823d9fb62e
194384695,11,331,-50,908f3deedf47bbbd,0,080200003333000000fb52823d9fb688
194403173,11,210,-76,de67b2c513053652,0,80000000ffffffffffff2e3713a93bf4
194421662,11,204,-78,8dee1fd767293b59,0,50003a01ee2b6ae4ffc5b2823d9fb62e
194440149,11,204,-78,8dee1fd767293b59,0,50083a01ee2b6ae4ffc5b2823d9fb62e
194458636,11,204,-77,8dee1fd767293b59,0,50083a01ee2b6ae4ffc5b2823d9fb62e
194477125,11,204,-77,8dee1fd767293b59,0,50083a01ee2b6ae4ffc5b2823d9fb62e
194496026,11,210,-50,908f3deedf47bbbd,0,80000000ffffffffffff52823d9fb688
194514099,11,246,-47,0a9f607026f72831,0,80000000ffffffffffff52823d9fb689
194532586,11,250,-49,f48f32bccab5229b,0,80000000ffffffffffff52823d9fb68a
194551073,11,246,-76,de44f3a3d4ded9ac,0,80000000ffffffffffffb2823d9fb62f
194569562,11,204,-50,908f3deedf47bbbd,0,50003a01ee2b6ae4ffc552823d9fb688
