ts_us,channel,len,rssi,mac_hash,eapol,head
251695651,1,246,-73,073f5c892f09b077,0,80000000ffffffffffff32823d9fc367
251713966,1,250,-72,8689b3dd5bb29e54,0,80000000ffffffffffff32823d9fc368
251732277,1,112,-70,8c6255171cd63f97,0,0822000033330000001632823d9fc366
251750593,1,78,-70,8c6255171cd63f97,0,0802000001005e0000fb32823d9fc366
251769144,6,210,-57,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
251787045,6,246,-57,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
251805361,6,250,-57,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
251823676,6,204,-57,f2699bba2ba23cf1,0,50003a01becafa8e66b532823d9fb346
251841990,6,204,-59,f2699bba2ba23cf1,0,50083a01becafa8e66b532823d9fb346
251860304,6,204,-57,f2699bba2ba23cf1,0,50083a01becafa8e66b532823d9fb346
251878616,6,329,-27,febc07890657a98b,0,d0000000ffffffffffffe649742af571
251939090,6,204,-57,f2699bba2ba23cf1,0,50083a01becafa8e66b532823d9fb346
251957407,6,204,-57,f2699bba2ba23cf1,0,50083a01becafa8e66b532823d9fb346
251975722,6,204,-57,f2699bba2ba23cf1,0,50083a01becafa8e66b532823d9fb346
251994438,6,210,-84,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
252012346,6,246,-83,0783e62878fc71a6,0,80000000fffffffffffff2823d9fc3f3
252030662,6,94,-64,76e24379c30bf675,0,0842000001000ccccccd32823d9fb347
252048801,6,210,-57,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
252067115,6,246,-57,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
252085430,6,250,-57,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
252103744,6,185,-79,9fef217ff8545119,0,40000000ffffffffffff4efe3f6cecb5
252122058,6,204,-83,6a9bd343d01f977c,0,50003a014efe3f6cecb5f2823d9fc3f2
252140370,6,204,-57,f2699bba2ba23cf1,0,50003a014efe3f6cecb532823d9fb346
252158686,6,204,-59,f2699bba2ba23cf1,0,50083a014efe3f6cecb532823d9fb346
252177409,6,210,-57,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
252195315,6,246,-59,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
252213627,6,250,-57,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
252231944,6,28,-90,035e5ccc5401791f,0,48113c00f2823d9fc3f2463ea0b543f2
252250083,6,225,-91,0e51ae9afebdbfd5,0,40000000ffffffffffff24e853873ebe
252268399,6,240,-93,61320b402eefabee,0,50003a0124e853873ebe12823d9fc445
252286712,6,625,-27,febc07890657a98b,0,d0000000ffffffffffffe649742af571
252305027,6,254,-85,a8e68be227b73f34,0,80000000ffffffffffff0cefafc31644
252323341,6,240,-94,61320b402eefabee,0,50083a0124e853873ebe12823d9fc445
252341655,6,329,-27,febc07890657a98b,0,d0000000ffffffffffffe649742af571
252410896,6,210,-86,6a9bd343d01f977c,0,80000000fffffffffffff2823d9fc3f2
252428097,6,246,-87,0783e62878fc71a6,0,80000000fffffffffffff2823d9fc3f3
252446415,6,250,-86,6e8fb524b5e043bc,0,80000000fffffffffffff2823d9fc3f4
252464736,6,28,-90,035e5ccc5401791f,0,48013c00f2823d9fc3f2463ea0b543f2
252482871,6,210,-59,f2699bba2ba23cf1,0,80000000ffffffffffff32823d9fb346
252501184,6,246,-59,76e24379c30bf675,0,80000000ffffffffffff32823d9fb347
252519493,6,250,-59,19fdc1c705a9a866,0,80000000ffffffffffff32823d9fb348
252537811,6,135,-92,d9264e35f7cd6e88,0,40000000ffffffffffff94e6f750c602
252556123,6,204,-59,f2699bba2ba23cf1,0,50003a0194e6f750c60232823d9fb346
252574441,6,254,-86,a8e68be227b73f34,0,80000000ffffffffffff0cefafc31644
252593091,11,240,-90,de44f3a3d4ded9ac,0,50083a0124e853873ebeb2823d9fb62f
252611242,11,249,-91,7e17d63142a43844,0,80000000ffffffffffff203706aa96c3
252629727,11,240,-93,de44f3a3d4ded9ac,0,50083a0124e853873ebeb2823d9fb62f
252648217,11,240,-92,de44f3a3d4ded9ac,0,50083a0124e853873ebeb2823d9fb62f
252666704,11,249,-90,72184e28ab7e5384,0,80000000ffffffffffff203706aa96c2
252685193,11,197,-91,95a8f4c670d2c508,0,80000000ffffffffffff203706aa96c1
252703678,11,249,-91,7e17d63142a43844,0,80000000ffffffffffff203706aa96c3
252722167,11,242,-92,525dfdeee1b4bf9e,0,80000000ffffffffffff203706aa96c5
252740836,11,197,-91,95a8f4c670d2c508,0,80000000ffffffffffff203706aa96c1
252759143,11,249,-89,7e17d63142a43844,0,80000000ffffffffffff203706aa96c3
252777629,11,242,-90,525dfdeee1b4bf9e,0,80000000ffffffffffff203706aa96c5
252796120,11,249,-90,72184e28ab7e5384,0,80000000ffffffffffff203706aa96c2
252815021,11,197,-91,95a8f4c670d2c508,0,80000000ffffffffffff203706aa96c1
252833095,11,185,-78,12fc0ba674b45976,0,40000000ffffffffffffba6b1dd671c9
252851580,11,204,-93,8dee1fd767293b59,0,50003a01ba6b1dd671c9b2823d9fb62e
